Task,Repeat,Method,Metric,RMSE,MAE,AUROC,AUPRC,SourceRun,Fold,Accuracy,BalancedAccuracy,Dataset,Cohort,TaskType,OutcomeDescription
FPG,16,MutualInfo,RMSE,27.957287261665957,20.33598021570418,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,16,OutcomeSNN-FS,RMSE,27.962220825336058,20.34144705535922,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,16,RandomForest,RMSE,28.13238222647889,20.44189089364891,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,16,SNN-FS,RMSE,27.751953305806573,20.113562315762863,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,16,StabilitySelection,RMSE,31.3859739180802,23.320652946531563,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,16,Stabl-RP,RMSE,27.50302966505189,20.114480954646154,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,16,mRMR,RMSE,28.0697057457011,20.34969481435099,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,Boruta,RMSE,27.87942393430367,20.35874260575112,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,ElasticNet,RMSE,27.80197818243753,20.10492231281359,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,LLSS,RMSE,27.784842775977417,20.28679952577753,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,Lasso,RMSE,27.797290356311333,20.04993715583971,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,LongGroupLasso,RMSE,27.8659949436668,20.354533690269545,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,MutualInfo,RMSE,27.77249841781162,20.19044739736984,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,OutcomeSNN-FS,RMSE,27.883004468008128,20.14075615331099,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,RandomForest,RMSE,27.997874234352317,20.410277851246605,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,SNN-FS,RMSE,27.801943576229338,20.087386368600047,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,StabilitySelection,RMSE,31.38571104841614,23.34559097563694,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,Stabl-RP,RMSE,27.821501186313807,20.320790571590475,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,17,mRMR,RMSE,28.197441124846005,20.606236959322533,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,Boruta,RMSE,27.775620646919204,20.23671731854027,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,ElasticNet,RMSE,27.550375398555538,19.954925851557796,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,LLSS,RMSE,27.52499715855552,20.08096700302593,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,Lasso,RMSE,28.17748251089827,20.318087114060216,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,LongGroupLasso,RMSE,27.59816896409711,20.08503068382251,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,MutualInfo,RMSE,27.99346869780914,20.28597902273608,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,OutcomeSNN-FS,RMSE,27.990195490394164,20.186650604072728,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,RandomForest,RMSE,27.55134450241429,20.081202565315525,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,SNN-FS,RMSE,27.93345375291476,20.152427242564944,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,StabilitySelection,RMSE,30.728304026808747,22.905032905081367,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,Stabl-RP,RMSE,27.520570258427597,20.09650523956044,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,18,mRMR,RMSE,28.026429667334675,20.35853990119064,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,Boruta,RMSE,27.63519035728844,20.18999922291645,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,ElasticNet,RMSE,27.660052724969248,20.11884844756436,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,LLSS,RMSE,27.555568320880067,20.13293182605773,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,Lasso,RMSE,27.64976209481305,20.133926974339417,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,LongGroupLasso,RMSE,27.73794929592039,20.23245842950069,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,MutualInfo,RMSE,27.904560589762205,20.33097823224008,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,OutcomeSNN-FS,RMSE,27.74555328700992,20.13146517210447,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,RandomForest,RMSE,27.62982448692381,20.211670463926044,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,SNN-FS,RMSE,27.88176958258601,20.241978814805837,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,StabilitySelection,RMSE,31.3488617598874,23.225597081521197,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,Stabl-RP,RMSE,27.590059350285763,20.22572855939183,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,19,mRMR,RMSE,28.093488296115805,20.45379276828519,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,Boruta,RMSE,27.96269479830159,20.29215585171853,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,ElasticNet,RMSE,27.646644356909032,20.00298715352607,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,LLSS,RMSE,27.63926610035445,20.11083457141241,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,Lasso,RMSE,28.09587606137616,20.25604871963897,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,LongGroupLasso,RMSE,27.643986945232985,20.216568440090278,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,MutualInfo,RMSE,27.913952545181687,20.30101056646443,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,OutcomeSNN-FS,RMSE,27.8964388809854,20.0583525534732,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,RandomForest,RMSE,27.851231752006008,20.23638696934099,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,SNN-FS,RMSE,28.107392114046043,20.12222608442279,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,StabilitySelection,RMSE,31.20116561618032,23.2115573661485,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,Stabl-RP,RMSE,27.57808089490861,20.131313194391765,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,20,mRMR,RMSE,28.04675828418197,20.403741391139462,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,Boruta,RMSE,27.721318576097246,20.29694316047248,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,ElasticNet,RMSE,27.824223556825448,20.09174045147198,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,LLSS,RMSE,27.56607461615602,20.217401018856343,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,Lasso,RMSE,27.6032104448272,20.01796133791588,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,LongGroupLasso,RMSE,27.71843771522745,20.24973842778729,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,MutualInfo,RMSE,27.712223135886557,20.132937885983207,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,OutcomeSNN-FS,RMSE,27.730804319288453,19.988712391677392,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,RandomForest,RMSE,27.740280270982037,20.20120084478178,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,SNN-FS,RMSE,27.58019506893862,19.89537711656584,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,StabilitySelection,RMSE,31.105008733750203,23.15098793307829,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,Stabl-RP,RMSE,27.416819041715502,20.122032330920742,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,21,mRMR,RMSE,27.845917873028544,20.410253476950245,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,Boruta,RMSE,27.609694438898124,20.194402233097865,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,ElasticNet,RMSE,27.6168560791196,20.0431464432868,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,LLSS,RMSE,27.763514936916764,20.19657509487549,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,Lasso,RMSE,28.179458091842687,20.195334912889454,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,LongGroupLasso,RMSE,27.776147438504,20.19454415457688,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,MutualInfo,RMSE,27.9213649464404,20.208818767418723,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,OutcomeSNN-FS,RMSE,28.015876615258517,20.279033806931064,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,RandomForest,RMSE,27.84612452430396,20.282583525792305,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,SNN-FS,RMSE,27.924437317234936,20.147842476187066,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,StabilitySelection,RMSE,31.1905297228758,23.34095068979056,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,Stabl-RP,RMSE,27.435163935282706,20.05287275327998,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,22,mRMR,RMSE,27.938961660454694,20.412871066696407,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,Boruta,RMSE,27.73260752857746,20.26482110573464,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,ElasticNet,RMSE,27.8316913932111,20.183337837344343,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,LLSS,RMSE,27.586334047923863,20.177624915839136,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,Lasso,RMSE,27.55317175452104,19.990869312522523,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,LongGroupLasso,RMSE,27.73958796508606,20.13887640316185,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,MutualInfo,RMSE,27.64312434273762,19.996959153560816,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,OutcomeSNN-FS,RMSE,27.8317318729606,20.238577927227837,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,RandomForest,RMSE,27.66878199452243,20.19513534586637,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,SNN-FS,RMSE,27.76723291274512,20.16491185490098,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,StabilitySelection,RMSE,31.50829921739086,23.52869914086925,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,Stabl-RP,RMSE,27.59941919881296,20.15948756283546,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,23,mRMR,RMSE,27.813297615944627,20.3084518843953,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,Boruta,RMSE,27.76290115171391,20.326140646425788,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,ElasticNet,RMSE,28.353841914038664,20.55422360194065,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,LLSS,RMSE,27.60445248759881,20.265910772024323,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,Lasso,RMSE,28.041867616858653,20.30150640477186,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,LongGroupLasso,RMSE,27.84098208839694,20.42517806119754,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,MutualInfo,RMSE,27.888985185386712,20.40107942146836,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,OutcomeSNN-FS,RMSE,28.097148918529605,20.355573482132787,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,RandomForest,RMSE,27.654259533423424,20.259684610000587,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,SNN-FS,RMSE,28.164061761074382,20.443545828273837,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,StabilitySelection,RMSE,31.71962658083242,23.67772796964005,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,Stabl-RP,RMSE,27.53509214632251,20.195536048299843,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,24,mRMR,RMSE,27.965291049254567,20.32717120287424,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,Boruta,RMSE,27.74109534701928,20.264855976060453,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,ElasticNet,RMSE,28.04853189021117,20.2733152657556,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,LLSS,RMSE,27.59430812836293,20.18248069282277,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,Lasso,RMSE,28.163359716105408,20.29921316649685,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,LongGroupLasso,RMSE,27.780750720448587,20.34174033993274,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,MutualInfo,RMSE,27.728935447804037,20.26235279632323,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,OutcomeSNN-FS,RMSE,28.03059874048041,20.26533631497081,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,RandomForest,RMSE,27.82200895289465,20.27923054009242,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,SNN-FS,RMSE,28.288896093274456,20.44503493722528,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,StabilitySelection,RMSE,31.60662909667036,23.39972648157439,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,Stabl-RP,RMSE,27.57738648844163,20.10515761486088,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,25,mRMR,RMSE,27.817132771154583,20.210048844880586,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,Boruta,RMSE,27.94547696155755,20.48587452773037,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,ElasticNet,RMSE,27.87869958281647,20.21390477190011,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,LLSS,RMSE,27.565737121178277,20.142719864492523,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,Lasso,RMSE,27.755544760454438,20.129591411864677,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,LongGroupLasso,RMSE,27.561912186128517,20.116604174471423,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,MutualInfo,RMSE,27.80044456720757,20.21283728463855,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,OutcomeSNN-FS,RMSE,27.84113773665156,20.10879609481253,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,RandomForest,RMSE,27.723458190509277,20.31375786920223,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,SNN-FS,RMSE,27.53208045132524,20.045427228122488,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,StabilitySelection,RMSE,31.579458231148585,23.54617453745632,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,Stabl-RP,RMSE,27.566609643371287,20.15492089317121,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,26,mRMR,RMSE,28.071779389455,20.580480779757057,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,Boruta,RMSE,27.594095898208163,20.241087648948028,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,ElasticNet,RMSE,27.87627717962376,20.132026395953787,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,LLSS,RMSE,27.56754676331425,20.254492093667213,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,Lasso,RMSE,27.95869511960487,20.217643370623183,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,LongGroupLasso,RMSE,27.61878790052352,20.13907334624089,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,MutualInfo,RMSE,27.849506416991836,20.218229416394596,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,OutcomeSNN-FS,RMSE,27.976311717183403,20.240788233633506,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,RandomForest,RMSE,27.69633107092834,20.238419550837904,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,SNN-FS,RMSE,27.88727806540981,20.15144374147104,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,StabilitySelection,RMSE,31.245407921607168,23.215617551849327,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,Stabl-RP,RMSE,27.4394536574252,20.13523468979396,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,27,mRMR,RMSE,27.906018208982022,20.475322241505022,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,28,Boruta,RMSE,27.9204346323657,20.38192210439993,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,28,ElasticNet,RMSE,27.91233649848365,20.223070374922592,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,28,LLSS,RMSE,27.54517341273976,20.120400405385983,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,28,Lasso,RMSE,27.948835072869198,20.16608828609261,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,28,LongGroupLasso,RMSE,27.75622336713061,20.23967657280829,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,28,MutualInfo,RMSE,27.638346588437663,20.170050599402543,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,28,OutcomeSNN-FS,RMSE,27.930168899964144,20.269274614722463,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,28,RandomForest,RMSE,27.942620186731403,20.393145479521856,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,28,SNN-FS,RMSE,27.92947731529164,20.255532866372015,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
FPG,28,StabilitySelection,RMSE,31.35120435674912,23.361000134847053,,,benchmark_full50,,,,Japan T2D,Japan T2D,regression,Fasting plasma glucose
