Scope,TaskType,Metric,MethodA,MethodB,MeanDifference_AminusB_oriented,MedianDifference_AminusB_oriented,NPairedRepeats,PValue,PValueHolmWithinTask
IGG,regression,RMSE,OutcomeSNN-FS,glmmLasso,0.007864548799689886,0.007775732964454163,50,1.7496796758109667e-06,0.00011722853827933477
IGG,regression,RMSE,OutcomeSNN-FS,PGEE,0.0039253305730920915,0.004009303850659618,50,0.012568191503659065,0.4775912771390445
IGG,regression,RMSE,geeVerse,glmmLasso,-0.01536238188279468,-0.016432130590546212,50,1.7763568394002505e-15,1.865174681370263e-13
IGG,regression,RMSE,geeVerse,PGEE,-0.019301600109392473,-0.018526754506009713,50,3.552713678800501e-15,3.623767952376511e-13
IGG,regression,RMSE,glmmLasso,PGEE,-0.003939218226597794,-0.004766608072333034,50,3.818192634774675e-05,0.0023672794335602987
IGM,regression,RMSE,Lasso,ElasticNet,0.00507621474461895,0.005204035767175319,50,0.0005966978973450665,0.019094332715042128
IGM,regression,RMSE,Lasso,StabilitySelection,0.005922806906955919,0.006962288123380289,50,0.007158095833210254,0.17895239583025635
IGM,regression,RMSE,Lasso,Stabl-RP,-0.006838568260447308,-0.007065745886864594,50,0.00021178724761483636,0.007412553666519273
IGM,regression,RMSE,Lasso,LongGroupLasso,-0.006093854171956003,-0.006934000329516632,50,0.0007847371187263974,0.023542113561791922
IGM,regression,RMSE,Lasso,LLSS,0.00746449363252673,0.008290039565464147,50,0.00015581408102782746,0.005765120998029616
IGM,regression,RMSE,Lasso,RandomForest,0.01747092493484127,0.01658634254587321,50,4.3806736016449577e-11,3.2855052012337183e-09
IGM,regression,RMSE,Lasso,MutualInfo,0.015730102398092635,0.012832659041822403,50,1.8989254613188677e-12,1.538129623668283e-10
IGM,regression,RMSE,Lasso,Boruta,0.014836314053898186,0.01731703698760778,50,2.8391607465039215e-07,1.5331468031121176e-05
IGM,regression,RMSE,Lasso,mRMR,0.005040711761083898,0.005168344339792075,50,0.005758302166270823,0.1497158563230414
IGM,regression,RMSE,Lasso,SNN-FS,0.0020740864177085385,0.001910439070494041,50,0.18125476399734453,1.0
IGM,regression,RMSE,Lasso,OutcomeSNN-FS,-0.00875352471292378,-0.009624473975459957,50,1.1287300338835848e-07,6.6595071999131505e-06
IGM,regression,RMSE,Lasso,geeVerse,0.024064319905791262,0.023979493401796836,50,8.881784197001252e-15,8.881784197001252e-13
IGM,regression,RMSE,Lasso,glmmLasso,-0.010481056678275964,-0.008617202233296317,50,1.8673260271384606e-07,1.0643758354689226e-05
IGM,regression,RMSE,Lasso,PGEE,-0.00893579397965467,-0.009679432521611742,50,3.457260659445183e-05,0.001417476870372525
IGM,regression,RMSE,ElasticNet,StabilitySelection,0.0008465921623369699,0.00015795762278669745,50,0.9389922173111831,1.0
IGM,regression,RMSE,ElasticNet,Stabl-RP,-0.011914783005066258,-0.014110664027336073,50,9.364108866094512e-07,4.775695521708201e-05
IGM,regression,RMSE,ElasticNet,LongGroupLasso,-0.011170068916574953,-0.011841290837761975,50,1.206143563692308e-06,5.910103462092309e-05
IGM,regression,RMSE,ElasticNet,LLSS,0.00238827888790778,0.0004344908211513232,50,0.5148085516941183,1.0
IGM,regression,RMSE,ElasticNet,RandomForest,0.012394710190222319,0.013480952745892893,50,2.36936675790389e-06,0.00011136023762148284
IGM,regression,RMSE,ElasticNet,MutualInfo,0.010653887653473686,0.00960013723021802,50,7.518488965629899e-06,0.00033081351448771557
IGM,regression,RMSE,ElasticNet,Boruta,0.009760099309279235,0.0096453516839764,50,0.0006983914307809869,0.021650134354210593
IGM,regression,RMSE,ElasticNet,mRMR,-3.550298353505177e-05,0.00024988855362229057,50,0.9542249738357711,1.0
IGM,regression,RMSE,ElasticNet,SNN-FS,-0.0030021283269104117,-0.001042641157219748,50,0.19427670053532076,1.0
IGM,regression,RMSE,ElasticNet,OutcomeSNN-FS,-0.013829739457542728,-0.01394311871783016,50,3.094002387626915e-08,1.9182814803286874e-06
IGM,regression,RMSE,ElasticNet,geeVerse,0.018988105161172313,0.018995753765631118,50,9.07522945681194e-11,6.624917503472716e-09
IGM,regression,RMSE,ElasticNet,glmmLasso,-0.015557271422894915,-0.018021519944317554,50,6.917133532624575e-09,4.426965460879728e-07
IGM,regression,RMSE,ElasticNet,PGEE,-0.014012008724273621,-0.014509383954085409,50,2.4721383162784605e-07,1.3843974571159379e-05
IGM,regression,RMSE,StabilitySelection,Stabl-RP,-0.012761375167403229,-0.015557848993192125,50,5.215646012857178e-07,2.7121359266857326e-05
IGM,regression,RMSE,StabilitySelection,LongGroupLasso,-0.012016661078911924,-0.01064993634655298,50,1.6455253124547653e-06,7.898521499782873e-05
IGM,regression,RMSE,StabilitySelection,LLSS,0.00154168672557081,0.0010846562237257773,50,0.6390094850461736,1.0
IGM,regression,RMSE,StabilitySelection,RandomForest,0.011548118027885348,0.012707245800157918,50,1.4422642710343325e-05,0.000620173636544763
IGM,regression,RMSE,StabilitySelection,MutualInfo,0.009807295491136715,0.008058698796158503,50,0.00017022784864551,0.00612820255123836
IGM,regression,RMSE,StabilitySelection,Boruta,0.008913507146942265,0.007132251715771809,50,0.0009149367393188612,0.025618228700928114
IGM,regression,RMSE,StabilitySelection,mRMR,-0.0008820951458720217,0.0004945449587316908,50,0.6596977023333945,1.0
IGM,regression,RMSE,StabilitySelection,SNN-FS,-0.0038487204892473812,-0.0030759843166158207,50,0.1515030570827971,1.0
IGM,regression,RMSE,StabilitySelection,OutcomeSNN-FS,-0.014676331619879699,-0.019131525106981795,50,6.3368066349767105e-09,4.182292379084629e-07
IGM,regression,RMSE,StabilitySelection,geeVerse,0.018141512998835343,0.017712729371783364,50,9.785132704109856e-10,6.849592892876899e-08
IGM,regression,RMSE,StabilitySelection,glmmLasso,-0.016403863585231885,-0.014898360105471409,50,8.855280952957401e-10,6.287249476599754e-08
IGM,regression,RMSE,StabilitySelection,PGEE,-0.014858600886610592,-0.014501447542350165,50,8.403119267086367e-08,5.0418715602518205e-06
IGM,regression,RMSE,Stabl-RP,LongGroupLasso,0.000744714088491305,0.001604601044539411,50,0.5148085516941183,1.0
IGM,regression,RMSE,Stabl-RP,LLSS,0.014303061892974039,0.015550446973873755,50,3.40367733997482e-11,2.6548683251803595e-09
IGM,regression,RMSE,Stabl-RP,RandomForest,0.024309493195288575,0.02456106290467397,50,2.4868995751603507e-14,2.3376856006507296e-12
IGM,regression,RMSE,Stabl-RP,MutualInfo,0.022568670658539944,0.022631358569631832,50,5.861977570020827e-14,5.217160037318536e-12
IGM,regression,RMSE,Stabl-RP,Boruta,0.021674882314345494,0.02193863985911404,50,3.6148861681795097e-12,2.891908934543608e-10
IGM,regression,RMSE,Stabl-RP,mRMR,0.011879280021531206,0.012084247086729949,50,8.22989321136447e-09,5.184832723159616e-07
IGM,regression,RMSE,Stabl-RP,SNN-FS,0.008912654678155846,0.012190252682161895,50,0.0002857006608838475,0.009713822470050815
IGM,regression,RMSE,Stabl-RP,OutcomeSNN-FS,-0.0019149564524764706,-0.0032716467023811147,50,0.18768390417341507,1.0
IGM,regression,RMSE,Stabl-RP,geeVerse,0.03090288816623857,0.032424580434771255,50,5.329070518200751e-15,5.435651928564766e-13
IGM,regression,RMSE,Stabl-RP,glmmLasso,-0.0036424884178286555,-0.004236214930833593,50,0.03453081197041463,0.7596778633491219
IGM,regression,RMSE,Stabl-RP,PGEE,-0.002097225719207363,-0.001850449325367265,50,0.10110987171644048,1.0
IGM,regression,RMSE,LongGroupLasso,LLSS,0.013558347804482734,0.013629422190953977,50,3.863753761379485e-11,2.9364528586484084e-09
IGM,regression,RMSE,LongGroupLasso,RandomForest,0.02356477910679727,0.02274998293650987,50,5.329070518200751e-15,5.435651928564766e-13
IGM,regression,RMSE,LongGroupLasso,MutualInfo,0.02182395657004864,0.022748098699813868,50,3.375077994860476e-14,3.071320975323033e-12
IGM,regression,RMSE,LongGroupLasso,Boruta,0.02093016822585419,0.021830915978541143,50,1.7763568394002505e-14,1.7053025658242404e-12
IGM,regression,RMSE,LongGroupLasso,mRMR,0.011134565933039901,0.009988550430322651,50,4.792291008470784e-10,3.450449526098964e-08
IGM,regression,RMSE,LongGroupLasso,SNN-FS,0.008167940589664541,0.008828577999016818,50,0.0004885945525092694,0.01612362023280589
IGM,regression,RMSE,LongGroupLasso,OutcomeSNN-FS,-0.0026596705409677756,-0.0010163789031029102,50,0.19427670053532076,1.0
IGM,regression,RMSE,LongGroupLasso,geeVerse,0.030158174077747266,0.0321850455137449,50,8.881784197001252e-15,8.881784197001252e-13
IGM,regression,RMSE,LongGroupLasso,glmmLasso,-0.0043872025063199606,-0.003985667408239357,50,0.017101069545240932,0.4104256690857824
IGM,regression,RMSE,LongGroupLasso,PGEE,-0.002841939807698668,-0.0028060799827532845,50,0.08054833435456032,1.0
IGM,regression,RMSE,LLSS,RandomForest,0.010006431302314538,0.009425005919903029,50,3.486415511844143e-07,1.847800221277396e-05
IGM,regression,RMSE,LLSS,MutualInfo,0.008265608765565906,0.009811602228809058,50,0.00012454807471407037,0.004732826839134674
IGM,regression,RMSE,LLSS,Boruta,0.007371820421371455,0.009485719685311422,50,0.0013303578723942167,0.03591966255464385
IGM,regression,RMSE,LLSS,mRMR,-0.002423781871442832,-0.002326997002424891,50,0.0894381024777875,1.0
IGM,regression,RMSE,LLSS,SNN-FS,-0.005390407214818192,-0.004782435821067854,50,0.028256978552906986,0.6499105067168607
IGM,regression,RMSE,LLSS,OutcomeSNN-FS,-0.01621801834545051,-0.014727355298047251,50,1.2434497875801753e-13,1.0942358130705543e-11
IGM,regression,RMSE,LLSS,geeVerse,0.016599826273264534,0.018607990746754455,50,3.40367733997482e-11,2.6548683251803595e-09
IGM,regression,RMSE,LLSS,glmmLasso,-0.017945550310802694,-0.016068102702619602,50,3.375077994860476e-14,3.071320975323033e-12
IGM,regression,RMSE,LLSS,PGEE,-0.016400287612181402,-0.01710505012088559,50,8.060396794462577e-11,5.964693627902307e-09
IGM,regression,RMSE,RandomForest,MutualInfo,-0.0017408225367486318,0.00022312746134844907,50,0.5210251168620434,1.0
IGM,regression,RMSE,RandomForest,Boruta,-0.0026346108809430823,-0.001388663711515803,50,0.24908489906916564,1.0
IGM,regression,RMSE,RandomForest,mRMR,-0.01243021317375737,-0.01220840180872551,50,1.7568968502246207e-09,1.194689858152742e-07
IGM,regression,RMSE,RandomForest,SNN-FS,-0.015396838517132728,-0.016174294541645318,50,6.3368066349767105e-09,4.182292379084629e-07
IGM,regression,RMSE,RandomForest,OutcomeSNN-FS,-0.026224449647765047,-0.029123239135903423,50,1.2434497875801753e-13,1.0942358130705543e-11
IGM,regression,RMSE,RandomForest,geeVerse,0.006593394970949995,0.004883575092616388,50,0.0008806696990912855,0.025539421273647278
IGM,regression,RMSE,RandomForest,glmmLasso,-0.02795198161311723,-0.02661020619254162,50,3.552713678800501e-15,3.659295089164516e-13
IGM,regression,RMSE,RandomForest,PGEE,-0.02640671891449594,-0.025529137376756772,50,1.2434497875801753e-14,1.20614629395277e-12
IGM,regression,RMSE,MutualInfo,Boruta,-0.0008937883441944506,-0.002898045103175262,50,0.3230277659528582,1.0
IGM,regression,RMSE,MutualInfo,mRMR,-0.010689390637008737,-0.010790907322966947,50,2.649707155910619e-07,1.4573389357508404e-05
IGM,regression,RMSE,MutualInfo,SNN-FS,-0.013656015980384097,-0.01362108571972065,50,7.798730550234723e-08,4.757225635643181e-06
IGM,regression,RMSE,MutualInfo,OutcomeSNN-FS,-0.024483627111016416,-0.023292347823511417,50,1.7763568394002505e-14,1.7053025658242404e-12
IGM,regression,RMSE,MutualInfo,geeVerse,0.008334217507698628,0.007947239019201136,50,4.521505763577238e-06,0.00020798926512455296
IGM,regression,RMSE,MutualInfo,glmmLasso,-0.0262111590763686,-0.024381284540200387,50,2.4868995751603507e-14,2.3376856006507296e-12
IGM,regression,RMSE,MutualInfo,PGEE,-0.02466589637774731,-0.021354752284288736,50,2.4868995751603507e-14,2.3376856006507296e-12
IGM,regression,RMSE,Boruta,mRMR,-0.009795602292814287,-0.011267177923728444,50,6.725303951071737e-06,0.00030263867779822817
IGM,regression,RMSE,Boruta,SNN-FS,-0.012762227636189647,-0.012474884158444666,50,2.191284211150446e-05,0.0009203393686831873
IGM,regression,RMSE,Boruta,OutcomeSNN-FS,-0.023589838766821965,-0.0262779960777465,50,7.65609797781508e-12,6.048317402473913e-10
IGM,regression,RMSE,Boruta,geeVerse,0.009228005851893078,0.0076167414825253354,50,8.237559280566131e-05,0.003212648119420791
IGM,regression,RMSE,Boruta,glmmLasso,-0.02531737073217415,-0.02467660345145839,50,2.433608869978343e-13,2.092903628181375e-11
IGM,regression,RMSE,Boruta,PGEE,-0.023772108033552855,-0.022571396958435908,50,3.0020430585864233e-13,2.5517365997984598e-11
IGM,regression,RMSE,mRMR,SNN-FS,-0.00296662534337536,-0.0036798020584778435,50,0.25308251223662737,1.0
IGM,regression,RMSE,mRMR,OutcomeSNN-FS,-0.013794236474007677,-0.013473550803171919,50,3.3822118439275073e-09,2.26608193543143e-07
IGM,regression,RMSE,mRMR,geeVerse,0.019023608144707365,0.019872408401402253,50,5.453415496958769e-13,4.580869017445366e-11
IGM,regression,RMSE,mRMR,glmmLasso,-0.015521768439359863,-0.015306823444050766,50,1.1368683772161603e-12,9.322320693172514e-11
IGM,regression,RMSE,mRMR,PGEE,-0.01397650574073857,-0.015088730832687913,50,1.080529443697742e-09,7.45565316151442e-08
IGM,regression,RMSE,SNN-FS,OutcomeSNN-FS,-0.010827611130632318,-0.012031015534855083,50,1.2141019567479816e-07,7.041791349138293e-06
IGM,regression,RMSE,SNN-FS,geeVerse,0.021990233488082725,0.0209628809328537,50,7.94031507211912e-13,6.590461509858869e-11
IGM,regression,RMSE,SNN-FS,glmmLasso,-0.012555143095984503,-0.012020566005709887,50,9.364108866094512e-07,4.775695521708201e-05
IGM,regression,RMSE,SNN-FS,PGEE,-0.01100988039736321,-0.012629067885249534,50,7.861200783665367e-05,0.003144480313466147
IGM,regression,RMSE,OutcomeSNN-FS,geeVerse,0.03281784461871504,0.03205655562246046,50,1.7763568394002505e-15,1.865174681370263e-13
IGM,regression,RMSE,OutcomeSNN-FS,glmmLasso,-0.0017275319653521847,-0.0008953395701846167,50,0.5024899674262855,1.0
IGM,regression,RMSE,OutcomeSNN-FS,PGEE,-0.00018226926673089227,-0.0005911976312046319,50,0.5272794190915597,1.0
IGM,regression,RMSE,geeVerse,glmmLasso,-0.03454537658406723,-0.0350056982592829,50,1.7763568394002505e-15,1.865174681370263e-13
IGM,regression,RMSE,geeVerse,PGEE,-0.033000113885445936,-0.03406574887453584,50,8.881784197001252e-15,8.881784197001252e-13
IGM,regression,RMSE,glmmLasso,PGEE,0.0015452626986212925,0.0008719819887410551,50,0.3673427625704484,1.0
KARE_STATUS,regression,RMSE,Lasso,ElasticNet,-0.0014268895937738747,-0.0011064473639377237,50,0.006131180232502587,0.12262360465005173
KARE_STATUS,regression,RMSE,Lasso,StabilitySelection,0.0022993698827657363,0.0018329953152130263,50,7.500770700019643e-05,0.0021752235030056966
KARE_STATUS,regression,RMSE,Lasso,Stabl-RP,0.005753804442550714,0.005687679778492494,50,7.65609797781508e-12,4.899902705801651e-10
KARE_STATUS,regression,RMSE,Lasso,LongGroupLasso,0.0010626111867658805,0.00078112030426708,50,0.024847675451864504,0.39756280722983206
KARE_STATUS,regression,RMSE,Lasso,LLSS,0.00896134381862344,0.009092362314607971,50,3.552713678800501e-15,2.7711166694643907e-13
KARE_STATUS,regression,RMSE,Lasso,RandomForest,0.005972273480776358,0.005296856362582203,50,3.0020430585864233e-13,2.0113688492529036e-11
KARE_STATUS,regression,RMSE,Lasso,MutualInfo,0.01720476265806272,0.016710347441635853,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,Lasso,Boruta,0.006605353724123231,0.006246339183013649,50,8.881784197001252e-15,6.483702463810914e-13
KARE_STATUS,regression,RMSE,Lasso,mRMR,0.0046281595798710095,0.004005565867587213,50,9.07522945681194e-11,5.1728807903828056e-09
KARE_STATUS,regression,RMSE,Lasso,SNN-FS,0.0015047481226746285,0.0017046235317761393,50,0.009116960633276605,0.1732222520322555
KARE_STATUS,regression,RMSE,Lasso,OutcomeSNN-FS,0.0034682895667526538,0.0033245757534651754,50,3.7312124412380854e-07,1.529797100907615e-05
KARE_STATUS,regression,RMSE,Lasso,geeVerse,0.017247756676952174,0.01737315615713203,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,Lasso,glmmLasso,0.0024330381311926663,0.002851139280656223,50,5.9166993136017254e-05,0.0018341767872165349
KARE_STATUS,regression,RMSE,Lasso,PGEE,0.003019868477175014,0.0031706561166945924,50,3.006746544187422e-06,0.00011425636867912203
KARE_STATUS,regression,RMSE,ElasticNet,StabilitySelection,0.0037262594765396107,0.0030303404978861415,50,4.8571529021046445e-09,2.428576451052322e-07
KARE_STATUS,regression,RMSE,ElasticNet,Stabl-RP,0.007180694036324589,0.006357442422504245,50,3.552713678800501e-15,2.7711166694643907e-13
KARE_STATUS,regression,RMSE,ElasticNet,LongGroupLasso,0.002489500780539755,0.0031806805793941906,50,5.121092026350027e-05,0.0016387494484320086
KARE_STATUS,regression,RMSE,ElasticNet,LLSS,0.010388233412397314,0.010753960684907748,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,ElasticNet,RandomForest,0.007399163074550233,0.007408930443081108,50,5.861977570020827e-14,4.04476452331437e-12
KARE_STATUS,regression,RMSE,ElasticNet,MutualInfo,0.018631652251836595,0.018988816421645738,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,ElasticNet,Boruta,0.008032243317897106,0.008362825929521756,50,4.440892098500626e-14,3.1530333899354446e-12
KARE_STATUS,regression,RMSE,ElasticNet,mRMR,0.006055049173644884,0.006339887152993384,50,4.4941828036826337e-13,2.966160650430538e-11
KARE_STATUS,regression,RMSE,ElasticNet,SNN-FS,0.002931637716448503,0.0031968711714664977,50,5.7649630846867694e-08,2.651883018955914e-06
KARE_STATUS,regression,RMSE,ElasticNet,OutcomeSNN-FS,0.004895179160526528,0.004359384485823736,50,1.5448975432263978e-11,9.578364768003667e-10
KARE_STATUS,regression,RMSE,ElasticNet,geeVerse,0.01867464627072605,0.018638229329669465,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,ElasticNet,glmmLasso,0.0038599277249665408,0.0041102653847548964,50,4.440531498062228e-09,2.2646710640117362e-07
KARE_STATUS,regression,RMSE,ElasticNet,PGEE,0.0044467580709488886,0.004440264207131117,50,5.897913268881894e-10,3.2438522978850415e-08
KARE_STATUS,regression,RMSE,StabilitySelection,Stabl-RP,0.003454434559784978,0.002490733917621779,50,2.8573925447972215e-08,1.3715484215026663e-06
KARE_STATUS,regression,RMSE,StabilitySelection,LongGroupLasso,-0.0012367586959998555,-0.000803792428566763,50,0.03286210881230289,0.4929316321845434
KARE_STATUS,regression,RMSE,StabilitySelection,LLSS,0.006661973935857704,0.006317684150389968,50,4.440892098500626e-14,3.1530333899354446e-12
KARE_STATUS,regression,RMSE,StabilitySelection,RandomForest,0.003672903598010622,0.003655633178960893,50,7.723469384046666e-07,3.0893877536186665e-05
KARE_STATUS,regression,RMSE,StabilitySelection,MutualInfo,0.014905392775296985,0.015530263644492948,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,StabilitySelection,Boruta,0.004305983841357494,0.004029471627054082,50,4.8571529021046445e-09,2.428576451052322e-07
KARE_STATUS,regression,RMSE,StabilitySelection,mRMR,0.0023287896971052736,0.0017395931508437656,50,0.0006715891126169993,0.016143138686208758
KARE_STATUS,regression,RMSE,StabilitySelection,SNN-FS,-0.0007946217600911076,-0.0010239764257124473,50,0.2260100302518655,1.0
KARE_STATUS,regression,RMSE,StabilitySelection,OutcomeSNN-FS,0.0011689196839869175,0.00047489875912087864,50,0.10737600575610173,1.0
KARE_STATUS,regression,RMSE,StabilitySelection,geeVerse,0.014948386794186436,0.01430682229121688,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,StabilitySelection,glmmLasso,0.00013366824842693027,0.00015375770520881238,50,0.6876822045635382,1.0
KARE_STATUS,regression,RMSE,StabilitySelection,PGEE,0.0007204985944092778,0.0010375345694548788,50,0.22231487615329293,1.0
KARE_STATUS,regression,RMSE,Stabl-RP,LongGroupLasso,-0.004691193255784833,-0.005302141214767242,50,2.8132163265581767e-10,1.575401142872579e-08
KARE_STATUS,regression,RMSE,Stabl-RP,LLSS,0.0032075393760727256,0.0037947884507997243,50,1.3054913772236887e-07,5.74416205978423e-06
KARE_STATUS,regression,RMSE,Stabl-RP,RandomForest,0.00021846903822564379,0.0001466036139881055,50,0.6185935400423848,1.0
KARE_STATUS,regression,RMSE,Stabl-RP,MutualInfo,0.011450958215512006,0.011797549744564817,50,3.552713678800501e-15,2.7711166694643907e-13
KARE_STATUS,regression,RMSE,Stabl-RP,Boruta,0.0008515492815725168,0.0006119937751683513,50,0.1781010477908609,1.0
KARE_STATUS,regression,RMSE,Stabl-RP,mRMR,-0.0011256448626797044,-0.0015173214618133812,50,0.011529687649083797,0.20753437768350835
KARE_STATUS,regression,RMSE,Stabl-RP,SNN-FS,-0.004249056319876086,-0.004275544456499469,50,3.3822118439275073e-09,1.7587501588423038e-07
KARE_STATUS,regression,RMSE,Stabl-RP,OutcomeSNN-FS,-0.00228551487579806,-0.002480246962408006,50,0.0003107899432901462,0.008080538525543801
KARE_STATUS,regression,RMSE,Stabl-RP,geeVerse,0.011493952234401458,0.01185071865543641,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,Stabl-RP,glmmLasso,-0.0033207663113580476,-0.003213279868139962,50,1.8673260271384606e-07,8.02950191669538e-06
KARE_STATUS,regression,RMSE,Stabl-RP,PGEE,-0.0027339359653757002,-0.003191341531758929,50,3.006746544187422e-06,0.00011425636867912203
KARE_STATUS,regression,RMSE,LongGroupLasso,LLSS,0.00789873263185756,0.008109689493475014,50,3.552713678800501e-15,2.7711166694643907e-13
KARE_STATUS,regression,RMSE,LongGroupLasso,RandomForest,0.004909662294010477,0.004878220367662833,50,1.7687185049908294e-11,1.0612311029944976e-09
KARE_STATUS,regression,RMSE,LongGroupLasso,MutualInfo,0.01614215147129684,0.015690473348968947,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,LongGroupLasso,Boruta,0.00554274253735735,0.005401657255277581,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,LongGroupLasso,mRMR,0.003565548393105129,0.003558630442422439,50,1.4492140820721033e-09,7.825756043189358e-08
KARE_STATUS,regression,RMSE,LongGroupLasso,SNN-FS,0.00044213693590874794,0.0004764517926880152,50,0.3374027667706141,1.0
KARE_STATUS,regression,RMSE,LongGroupLasso,OutcomeSNN-FS,0.002405678379986773,0.0020719762455575497,50,0.0001941578147395262,0.0052422609979672075
KARE_STATUS,regression,RMSE,LongGroupLasso,geeVerse,0.016185145490186292,0.015770635916902143,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,LongGroupLasso,glmmLasso,0.0013704269444267858,0.0015218248240442822,50,0.0006457255474483503,0.016143138686208758
KARE_STATUS,regression,RMSE,LongGroupLasso,PGEE,0.0019572572904091334,0.0022455134846119384,50,1.4422642710343325e-05,0.0004903698521516731
KARE_STATUS,regression,RMSE,LLSS,RandomForest,-0.002989070337847082,-0.002714702156793425,50,1.1287300338835848e-07,5.079285152476132e-06
KARE_STATUS,regression,RMSE,LLSS,MutualInfo,0.00824341883943928,0.00886597139626405,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,LLSS,Boruta,-0.002355990094500209,-0.002388084129691437,50,2.0810681753857807e-05,0.0006867524978773076
KARE_STATUS,regression,RMSE,LLSS,mRMR,-0.00433318423875243,-0.0044350873047187545,50,4.3806736016449577e-11,2.5407906889540754e-09
KARE_STATUS,regression,RMSE,LLSS,SNN-FS,-0.0074565956959488115,-0.007237220282734602,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,LLSS,OutcomeSNN-FS,-0.005493054251870786,-0.005204385726089944,50,4.218847493575595e-12,2.7422508708241367e-10
KARE_STATUS,regression,RMSE,LLSS,geeVerse,0.008286412858328733,0.008085617192680805,50,3.552713678800501e-15,2.7711166694643907e-13
KARE_STATUS,regression,RMSE,LLSS,glmmLasso,-0.006528305687430774,-0.0064787829112695206,50,9.769962616701378e-14,6.643574579356937e-12
KARE_STATUS,regression,RMSE,LLSS,PGEE,-0.005941475341448426,-0.005900774543970366,50,1.2434497875801753e-14,8.952838470577262e-13
KARE_STATUS,regression,RMSE,RandomForest,MutualInfo,0.011232489177286363,0.010901323557153342,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,RandomForest,Boruta,0.000633080243346873,0.000477482222360992,50,0.16588679879439283,1.0
KARE_STATUS,regression,RMSE,RandomForest,mRMR,-0.0013441139009053482,-0.0014466962006126072,50,0.01531204751384152,0.26030480773530584
KARE_STATUS,regression,RMSE,RandomForest,SNN-FS,-0.00446752535810173,-0.003931172735752553,50,2.994404724177002e-11,1.7666987872644313e-09
KARE_STATUS,regression,RMSE,RandomForest,OutcomeSNN-FS,-0.002503983914023704,-0.003013084885557238,50,0.00010381446904439429,0.00290680513324304
KARE_STATUS,regression,RMSE,RandomForest,geeVerse,0.011275483196175815,0.010633326546695243,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,RandomForest,glmmLasso,-0.0035392353495836914,-0.004017711180963557,50,3.348859145546612e-08,1.5739637984069077e-06
KARE_STATUS,regression,RMSE,RandomForest,PGEE,-0.002952405003601344,-0.0020540297288115794,50,2.2310435863204248e-06,8.701069986649657e-05
KARE_STATUS,regression,RMSE,MutualInfo,Boruta,-0.01059940893393949,-0.010684393448574303,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,MutualInfo,mRMR,-0.01257660307819171,-0.012455895371798698,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,MutualInfo,SNN-FS,-0.015700014535388093,-0.0158117239651015,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,MutualInfo,OutcomeSNN-FS,-0.013736473091310066,-0.013699686989730842,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,MutualInfo,geeVerse,4.299401888945287e-05,-0.00019585055253440453,50,0.9923668279164506,1.0
KARE_STATUS,regression,RMSE,MutualInfo,glmmLasso,-0.014771724526870054,-0.015117636355086006,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,MutualInfo,PGEE,-0.014184894180887706,-0.014287798372077276,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,Boruta,mRMR,-0.001977194144252221,-0.001918499636772597,50,6.508990648690371e-05,0.0019526971946071114
KARE_STATUS,regression,RMSE,Boruta,SNN-FS,-0.005100605601448602,-0.00542715723920284,50,7.65609797781508e-12,4.899902705801651e-10
KARE_STATUS,regression,RMSE,Boruta,OutcomeSNN-FS,-0.0031370641573705772,-0.003463538896894769,50,4.268415494834699e-06,0.00015366295781404915
KARE_STATUS,regression,RMSE,Boruta,geeVerse,0.010642402952828943,0.01008733583203536,50,1.7763568394002505e-15,1.865174681370263e-13
KARE_STATUS,regression,RMSE,Boruta,glmmLasso,-0.004172315592930564,-0.00413998071655608,50,1.5448975432263978e-11,9.578364768003667e-10
